#k-distance eigenvalue[eV]
0.39799345 24.47252690
0.42860831 24.65872690
0.45922320 24.71862690
0.48983808 24.40372690
0.52045294 24.33732690
0.55106783 24.22242690
0.58168272 24.05912690
0.61229758 23.95622690
0.64291247 23.96042690
0.67352736 24.00002690
0.70414222 23.84632690
0.73475711 23.67822690
0.76537200 23.51662690
0.79598686 23.36162690
0.82660175 23.21332690
0.85721664 23.07182690
0.88783150 22.93692690
0.91844639 22.80892690
0.94906128 22.68772690
0.97967614 22.57322690
1.01029103 22.46572690
1.04090592 22.36502690
1.07152078 22.27122690
1.10213567 22.18432690
1.13275056 22.10432690
1.16336542 22.03122690
1.19398031 21.96512690
1.22459520 21.90592690
1.25521006 21.85372690
1.28582495 21.80842690
1.31643984 21.77012690
1.34705470 21.83142690
1.37766959 21.95522690
1.40828447 22.05652690
1.43889933 22.12512690
1.46951422 22.15102690
1.46951422 22.15102690
1.48718972 22.15592690
1.50486525 22.17402690
1.52254074 22.20372690
1.54021627 22.24332690
1.55789176 22.29172690
1.57556729 22.34802690
1.59324278 22.41062690
1.61091831 22.47862690
1.62859381 22.55082690
1.64626930 22.62632690
1.66394483 22.70422690
1.68162032 22.78332690
1.69929585 22.86182690
1.71697135 22.93342690
1.73464687 22.94212690
1.75232237 22.73852690
1.76999789 22.58242690
1.78767339 22.56912690
1.80534888 22.54062690
1.82302441 22.49722690
1.84069991 22.43952690
1.85837543 22.36832690
1.87605093 22.28432690
1.89372645 22.18882690
1.91140195 22.08272690
1.92907747 21.96712690
1.94675297 21.84312690
1.96442847 21.71162690
1.98210399 21.57412690
1.99977949 21.43132690
2.01745501 21.28462690
2.03513051 21.13422690
2.05280603 20.98112690
2.07048153 20.82642690
2.08815705 20.67092690
2.10583255 20.51532690
2.12350805 20.36042690
2.14118357 20.20712690
2.15885907 20.05632690
2.17653459 19.90882690
2.19421009 19.76572690
2.21188561 19.62812690
2.22956111 19.49712690
2.24723663 19.37402690
2.26491213 19.26042690
2.28258763 19.15792690
2.30026315 19.06782690
2.31793865 18.99192690
2.31793865 18.99192690
2.35328964 19.13222690
2.38864069 19.27862690
2.42399169 19.42942690
2.45934268 19.61062690
2.49469373 19.97312690
2.53004472 20.34192690
2.56539577 20.70932690
2.60074677 21.06782690
2.63609781 21.41262690
2.67144881 21.73592690
2.70679985 22.02772690
2.74215085 22.26552690
2.77750184 22.16002690
2.81285289 21.93582690
2.84820389 21.69462690
2.88355493 21.71242690
2.91890593 21.95512690
2.95425697 21.86382690
2.98960797 21.85642690
3.02495902 21.94142690
3.06031001 22.10812690
3.09566101 22.33672690
3.13101205 22.60842690
3.16636305 22.90632690
3.20171409 23.21282690
3.23706509 23.50142690
3.27241614 23.72282690
3.30776713 23.86082690
3.34311818 24.12812690
3.37846917 24.34382690
3.41382017 24.49302690
3.44917122 24.56822690
3.48452221 24.57252690
3.51987326 24.51782690
3.55522425 24.41952690
3.59057530 24.29192690
3.62592629 24.40882690
3.66127734 24.79682690
3.69662834 25.26692690
3.73197933 25.73002690
3.76733038 26.18042690
3.80268137 26.61142690
3.83803242 27.01312690
3.87338342 27.37122690
3.90873446 27.66222690
3.94408546 27.85942690
3.97943650 27.95932690
4.01478750 27.98782690

0.00000000 28.53232690
0.03061489 28.48612690
0.06122975 28.36402690
0.09184464 28.19262690
0.12245953 27.99082690
0.15307439 27.77012690
0.18368928 27.53792690
0.21430417 27.29932690
0.24491903 27.05762690
0.27553392 26.74362690
0.30614881 26.40272690
0.33676367 26.05832690
0.36737856 25.71472690
0.39799345 25.37552690
0.42860831 25.04292690
0.45922320 24.84722690
0.48983808 25.03482690
0.52045294 24.98882690
0.55106783 24.78302690
0.58168272 24.58322690
0.61229758 24.38952690
0.64291247 24.20212690
0.67352736 24.02102690
0.70414222 24.04772690
0.73475711 24.09592690
0.76537200 24.14092690
0.79598686 24.18062690
0.82660175 24.21112690
0.85721664 24.18562690
0.88783150 24.05262690
0.91844639 23.92632690
0.94906128 23.80652690
0.97967614 23.69352690
1.01029103 23.58722690
1.04090592 23.48772690
1.07152078 23.39492690
1.10213567 23.30902690
1.13275056 23.22982690
1.16336542 23.15752690
1.19398031 23.09212690
1.22459520 23.03352690
1.25521006 22.98172690
1.28582495 22.93692690
1.31643984 22.89892690
1.34705470 22.86782690
1.37766959 22.84372690
1.40828447 22.82642690
1.43889933 22.81602690
1.46951422 22.81262690
1.46951422 22.81262690
1.48718972 22.82362690
1.50486525 22.85592690
1.52254074 22.90732690
1.54021627 22.96592690
1.55789176 22.98312690
1.57556729 23.00222690
1.59324278 23.02512690
1.61091831 23.05022690
1.62859381 23.07692690
1.64626930 23.10462690
1.66394483 23.13242690
1.68162032 23.15952690
1.69929585 23.18492690
1.71697135 23.20732690
1.73464687 23.14262690
1.75232237 23.15402690
1.76999789 23.22692690
1.78767339 23.24162690
1.80534888 23.22872690
1.82302441 23.20292690
1.84069991 23.16612690
1.85837543 23.11792690
1.87605093 23.05932690
1.89372645 22.99172690
1.91140195 22.91702690
1.92907747 22.83732690
1.94675297 22.75392690
1.96442847 22.66962690
1.98210399 22.58562690
1.99977949 22.50312690
2.01745501 22.42382690
2.03513051 22.34872690
2.05280603 22.27822690
2.07048153 22.21332690
2.08815705 22.15442690
2.10583255 22.10162690
2.12350805 22.05512690
2.14118357 22.01462690
2.15885907 21.97982690
2.17653459 21.95032690
2.19421009 21.92552690
2.21188561 21.90482690
2.22956111 21.88772690
2.24723663 21.87372690
2.26491213 21.86262690
2.28258763 21.85422690
2.30026315 21.84892690
2.31793865 21.84692690
2.31793865 21.84692690
2.35328964 21.85622690
2.38864069 21.88872690
2.42399169 21.94992690
2.45934268 22.04122690
2.49469373 22.15802690
2.53004472 22.28972690
2.56539577 22.41862690
2.60074677 22.52342690
2.63609781 22.58072690
2.67144881 22.57212690
2.70679985 22.49372690
2.74215085 22.35072690
2.77750184 22.40552690
2.81285289 22.39592690
2.84820389 22.26872690
2.88355493 22.10362690
2.91890593 22.00122690
2.95425697 22.29272690
2.98960797 22.58552690
3.02495902 22.87862690
3.06031001 23.17022690
3.09566101 23.45892690
3.13101205 23.74362690
3.16636305 24.02272690
3.20171409 24.29442690
3.23706509 24.35812690
3.27241614 24.44862690
3.30776713 24.64102690
3.34311818 24.89352690
3.37846917 25.12482690
3.41382017 25.26152690
3.44917122 25.26802690
3.48452221 25.16962690
3.51987326 25.00962690
3.55522425 24.81922690
3.59057530 24.61542690
3.62592629 24.63462690
3.66127734 25.10002690
3.69662834 25.56962690
3.73197933 26.03822690
3.76733038 26.49872690
3.80268137 26.94252690
3.83803242 27.35802690
3.87338342 27.73202690
3.90873446 28.05102690
3.94408546 28.30222690
3.97943650 28.47052690
4.01478750 28.53232690

0.00000000 28.53232690
0.03061489 28.49392690
0.06122975 28.39422690
0.09184464 28.26072690
0.12245953 28.10312690
0.15307439 27.90872690
0.18368928 27.66832690
0.21430417 27.38652690
0.24491903 27.07452690
0.27553392 26.81532690
0.30614881 26.57392690
0.33676367 26.33492690
0.36737856 26.09902690
0.39799345 25.86722690
0.42860831 25.63982690
0.45922320 25.41742690
0.48983808 25.20032690
0.52045294 25.21882690
0.55106783 25.39622690
0.58168272 25.56432690
0.61229758 25.47972690
0.64291247 25.29642690
0.67352736 25.11902690
0.70414222 24.94772690
0.73475711 24.78262690
0.76537200 24.62372690
0.79598686 24.47122690
0.82660175 24.32522690
0.85721664 24.23002690
0.88783150 24.23462690
0.91844639 24.22192690
0.94906128 24.18952690
0.97967614 24.13692690
1.01029103 24.06492690
1.04090592 23.97752690
1.07152078 23.87852690
1.10213567 23.77522690
1.13275056 23.67172690
1.16336542 23.57242690
1.19398031 23.47882690
1.22459520 23.39232690
1.25521006 23.31282690
1.28582495 23.23872690
1.31643984 23.16992690
1.34705470 23.10362690
1.37766959 23.04052690
1.40828447 22.98772690
1.43889933 22.94872690
1.46951422 22.93342690
1.46951422 22.93342690
1.48718972 22.93542690
1.50486525 22.94222690
1.52254074 22.95222690
1.54021627 22.97482690
1.55789176 23.05502690
1.57556729 23.14432690
1.59324278 23.23972690
1.61091831 23.33822690
1.62859381 23.43752690
1.64626930 23.53582690
1.66394483 23.63162690
1.68162032 23.72412690
1.69929585 23.61252690
1.71697135 23.34472690
1.73464687 23.22622690
1.75232237 23.23902690
1.76999789 23.24492690
1.78767339 23.30672690
1.80534888 23.38772690
1.82302441 23.46682690
1.84069991 23.54542690
1.85837543 23.62152690
1.87605093 23.69422690
1.89372645 23.76242690
1.91140195 23.82472690
1.92907747 23.87912690
1.94675297 23.92252690
1.96442847 23.95392690
1.98210399 23.97012690
1.99977949 23.96932690
2.01745501 23.95222690
2.03513051 23.92162690
2.05280603 23.88042690
2.07048153 23.83352690
2.08815705 23.78402690
2.10583255 23.73472690
2.12350805 23.68762690
2.14118357 23.64412690
2.15885907 23.60542690
2.17653459 23.57202690
2.19421009 23.54462690
2.21188561 23.52352690
2.22956111 23.50892690
2.24723663 23.50092690
2.26491213 23.49962690
2.28258763 23.50492690
2.30026315 23.51672690
2.31793865 23.53492690
2.31793865 23.53492690
2.35328964 23.51862690
2.38864069 23.55062690
2.42399169 23.62302690
2.45934268 23.72622690
2.49469373 23.84952690
2.53004472 23.98032690
2.56539577 24.09402690
2.60074677 24.05332690
2.63609781 23.94362690
2.67144881 23.78772690
2.70679985 23.61212690
2.74215085 23.44792690
2.77750184 23.34842690
2.81285289 23.37362690
2.84820389 23.49902690
2.88355493 23.65962690
2.91890593 23.81912690
2.95425697 23.96202690
2.98960797 24.08132690
3.02495902 24.17482690
3.06031001 24.24292690
3.09566101 24.28672690
3.13101205 24.31132690
3.16636305 24.32232690
3.20171409 24.33072690
3.23706509 24.55762690
3.27241614 24.81122690
3.30776713 25.05442690
3.34311818 25.28692690
3.37846917 25.50902690
3.41382017 25.72092690
3.44917122 25.92402690
3.48452221 26.11992690
3.51987326 26.31042690
3.55522425 26.49752690
3.59057530 26.68312690
3.62592629 26.86882690
3.66127734 27.05582690
3.69662834 27.24462690
3.73197933 27.43432690
3.76733038 27.62222690
3.80268137 27.80342690
3.83803242 27.97002690
3.87338342 28.11532690
3.90873446 28.24292690
3.94408546 28.36872690
3.97943650 28.48282690
4.01478750 28.53232690

0.00000000 28.92962690
0.03061489 28.92392690
0.06122975 28.89452690
0.09184464 28.82592690
0.12245953 28.71582690
0.15307439 28.56992690
0.18368928 28.39672690
0.21430417 28.20412690
0.24491903 27.99852690
0.27553392 27.78472690
0.30614881 27.56632690
0.33676367 27.34592690
0.36737856 27.12552690
0.39799345 26.90652690
0.42860831 26.68992690
0.45922320 26.47682690
0.48983808 26.26762690
0.52045294 26.06292690
0.55106783 25.86322690
0.58168272 25.66872690
0.61229758 25.72022690
0.64291247 25.86122690
0.67352736 25.98432690
0.70414222 26.08622690
0.73475711 26.16332690
0.76537200 26.21222690
0.79598686 26.23062690
0.82660175 26.21762690
0.85721664 26.17622690
0.88783150 26.11292690
0.91844639 26.03662690
0.94906128 25.95742690
0.97967614 25.88372690
1.01029103 25.82082690
1.04090592 25.77132690
1.07152078 25.73462690
1.10213567 25.70932690
1.13275056 25.69252690
1.16336542 25.68262690
1.19398031 25.67752690
1.22459520 25.67662690
1.25521006 25.67902690
1.28582495 25.68442690
1.31643984 25.69322690
1.34705470 25.70332690
1.37766959 25.71382690
1.40828447 25.72392690
1.43889933 25.73072690
1.46951422 25.73242690
1.46951422 25.73242690
1.48718972 25.72822690
1.50486525 25.71662690
1.52254074 25.69612690
1.54021627 25.66762690
1.55789176 25.63162690
1.57556729 25.58792690
1.59324278 25.30732690
1.61091831 25.02342690
1.62859381 24.73882690
1.64626930 24.45452690
1.66394483 24.17132690
1.68162032 23.89012690
1.69929585 23.81242690
1.71697135 23.89662690
1.73464687 23.97662690
1.75232237 24.05242690
1.76999789 24.12422690
1.78767339 24.19232690
1.80534888 24.25732690
1.82302441 24.31942690
1.84069991 24.37882690
1.85837543 24.43582690
1.87605093 24.49082690
1.89372645 24.54412690
1.91140195 24.59582690
1.92907747 24.64602690
1.94675297 24.69472690
1.96442847 24.72802690
1.98210399 24.75672690
1.99977949 24.78392690
2.01745501 24.81262690
2.03513051 24.83632690
2.05280603 24.84862690
2.07048153 24.83432690
2.08815705 24.76992690
2.10583255 24.65842690
2.12350805 24.52632690
2.14118357 24.39052690
2.15885907 24.25802690
2.17653459 24.13232690
2.19421009 24.01532690
2.21188561 23.90872690
2.22956111 23.81342690
2.24723663 23.73062690
2.26491213 23.66102690
2.28258763 23.60512690
2.30026315 23.56312690
2.31793865 23.53492690
2.31793865 23.53492690
2.35328964 23.58942690
2.38864069 23.66582690
2.42399169 23.76022690
2.45934268 23.86612690
2.49469373 23.97242690
2.53004472 24.05872690
2.56539577 24.10442690
2.60074677 24.21582690
2.63609781 24.32442690
2.67144881 24.44902690
2.70679985 24.60392690
2.74215085 24.67322690
2.77750184 24.68802690
2.81285289 24.73352690
2.84820389 24.80922690
2.88355493 24.91292690
2.91890593 25.04092690
2.95425697 25.18852690
2.98960797 25.35072690
3.02495902 25.52242690
3.06031001 25.69842690
3.09566101 25.87432690
3.13101205 26.04612690
3.16636305 26.21052690
3.20171409 26.36522690
3.23706509 26.50892690
3.27241614 26.64152690
3.30776713 26.76382690
3.34311818 26.84102690
3.37846917 26.81302690
3.41382017 26.89262690
3.44917122 27.11072690
3.48452221 27.29032690
3.51987326 27.39542690
3.55522425 27.50552690
3.59057530 27.62232690
3.62592629 27.74732690
3.66127734 27.88102690
3.69662834 28.02362690
3.73197933 28.17402690
3.76733038 28.32982690
3.80268137 28.48602690
3.83803242 28.63402690
3.87338342 28.76172690
3.90873446 28.83822690
3.94408546 28.89182690
3.97943650 28.92252690
4.01478750 28.92962690

0.00000000 28.92962690
0.03061489 28.93012690
0.06122975 28.92712690
0.09184464 28.91802690
0.12245953 28.91052690
0.15307439 28.91662690
0.18368928 28.94402690
0.21430417 28.99332690
0.24491903 29.06142690
0.27553392 29.14432690
0.30614881 29.23762690
0.33676367 29.33862690
0.36737856 28.90272690
0.39799345 28.43272690
0.42860831 27.99672690
0.45922320 27.60792690
0.48983808 27.28492690
0.52045294 27.04862690
0.55106783 26.91342690
0.58168272 26.87612690
0.61229758 26.91682690
0.64291247 27.01032690
0.67352736 27.13472690
0.70414222 27.27322690
0.73475711 27.41262690
0.76537200 27.54222690
0.79598686 27.62792690
0.82660175 27.36702690
0.85721664 27.12112690
0.88783150 26.89232690
0.91844639 26.68272690
0.94906128 26.49382690
0.97967614 26.32692690
1.01029103 26.18302690
1.04090592 26.06262690
1.07152078 25.96582690
1.10213567 25.89252690
1.13275056 25.84202690
1.16336542 25.81362690
1.19398031 25.80522690
1.22459520 25.81542690
1.25521006 25.84162690
1.28582495 25.88132690
1.31643984 25.93082690
1.34705470 25.98582690
1.37766959 26.04062690
1.40828447 26.08852690
1.43889933 26.12162690
1.46951422 26.13362690
1.46951422 26.13362690
1.48718972 26.13962690
1.50486525 26.15782690
1.52254074 26.18842690
1.54021627 26.13892690
1.55789176 25.86742690
1.57556729 25.58922690
1.59324278 25.53772690
1.61091831 25.48132690
1.62859381 25.41932690
1.64626930 25.35262690
1.66394483 25.28192690
1.68162032 25.20832690
1.69929585 25.13292690
1.71697135 25.05732690
1.73464687 24.98352690
1.75232237 24.91242690
1.76999789 24.84652690
1.78767339 24.78762690
1.80534888 24.73842690
1.82302441 24.69872690
1.84069991 24.67022690
1.85837543 24.65292690
1.87605093 24.64652690
1.89372645 24.64952690
1.91140195 24.66082690
1.92907747 24.67862690
1.94675297 24.70142690
1.96442847 24.74252690
1.98210399 24.78912690
1.99977949 24.83452690
2.01745501 24.87122690
2.03513051 24.87602690
2.05280603 24.89312690
2.07048153 24.92052690
2.08815705 24.95342690
2.10583255 24.98932690
2.12350805 25.02662690
2.14118357 25.06372690
2.15885907 25.09962690
2.17653459 25.13342690
2.19421009 25.16492690
2.21188561 25.19292690
2.22956111 25.21732690
2.24723663 25.23772690
2.26491213 25.25392690
2.28258763 25.26572690
2.30026315 25.27292690
2.31793865 25.27322690
2.31793865 25.27322690
2.35328964 25.26422690
2.38864069 25.23572690
2.42399169 25.19012690
2.45934268 25.13192690
2.49469373 25.07072690
2.53004472 25.02522690
2.56539577 24.94782690
2.60074677 24.86332690
2.63609781 24.78792690
2.67144881 24.72732690
2.70679985 24.68752690
2.74215085 24.78902690
2.77750184 25.00012690
2.81285289 25.22912690
2.84820389 25.46842690
2.88355493 25.71352690
2.91890593 25.95902690
2.95425697 26.20052690
2.98960797 26.43402690
3.02495902 26.65402690
3.06031001 26.85442690
3.09566101 27.02852690
3.13101205 27.17282690
3.16636305 27.18822690
3.20171409 27.15702690
3.23706509 27.09702690
3.27241614 27.01452690
3.30776713 26.92182690
3.34311818 26.87742690
3.37846917 26.98452690
3.41382017 27.08742690
3.44917122 27.18832690
3.48452221 27.44242690
3.51987326 27.84592690
3.55522425 28.29352690
3.59057530 28.77012690
3.62592629 29.00272690
3.66127734 28.92422690
3.69662834 28.85702690
3.73197933 28.80292690
3.76733038 28.76402690
3.80268137 28.74472690
3.83803242 28.75022690
3.87338342 28.78382690
3.90873446 28.85662690
3.94408546 28.91112690
3.97943650 28.92902690
4.01478750 28.92962690

0.00000000 31.95802690
0.03061489 31.73692690
0.06122975 31.40902690
0.09184464 31.11812690
0.12245953 30.88862690
0.15307439 30.72592690
0.18368928 30.62462690
0.21430417 30.57282690
0.24491903 30.55662690
0.27553392 30.44072690
0.30614881 29.91182690
0.33676367 29.39772690
0.36737856 29.44292690
0.39799345 29.54762690
0.42860831 29.64692690
0.45922320 29.73322690
0.48983808 29.79092690
0.52045294 29.79262690
0.55106783 29.70542690
0.58168272 29.53122690
0.61229758 29.30032690
0.64291247 29.03732690
0.67352736 28.75722690
0.70414222 28.47032690
0.73475711 28.18322690
0.76537200 27.90112690
0.79598686 27.65252690
0.82660175 27.73592690
0.85721664 27.79052690
0.88783150 27.82022690
0.91844639 27.83132690
0.94906128 27.82972690
0.97967614 27.82012690
1.01029103 27.80312690
1.04090592 27.78062690
1.07152078 27.68602690
1.10213567 27.58652690
1.13275056 27.49322690
1.16336542 27.40622690
1.19398031 27.32562690
1.22459520 27.25162690
1.25521006 27.18462690
1.28582495 27.12492690
1.31643984 27.07302690
1.34705470 27.02942690
1.37766959 26.99472690
1.40828447 26.96952690
1.43889933 26.95412690
1.46951422 26.94892690
1.46951422 26.94892690
1.48718972 26.84392690
1.50486525 26.63972690
1.52254074 26.39902690
1.54021627 26.23142690
1.55789176 26.28722690
1.57556729 26.35602690
1.59324278 26.43812690
1.61091831 26.53362690
1.62859381 26.64262690
1.64626930 26.76502690
1.66394483 26.87992690
1.68162032 26.77422690
1.69929585 26.66272690
1.71697135 26.54632690
1.73464687 26.42612690
1.75232237 26.30272690
1.76999789 26.17732690
1.78767339 26.05072690
1.80534888 25.92392690
1.82302441 25.79772690
1.84069991 25.67322690
1.85837543 25.55142690
1.87605093 25.43412690
1.89372645 25.32172690
1.91140195 25.21652690
1.92907747 25.12062690
1.94675297 25.03632690
1.96442847 24.96722690
1.98210399 24.91572690
1.99977949 24.88352690
2.01745501 24.87892690
2.03513051 24.92232690
2.05280603 24.96432690
2.07048153 25.00512690
2.08815705 25.04442690
2.10583255 25.08222690
2.12350805 25.11822690
2.14118357 25.13942690
2.15885907 25.16022690
2.17653459 25.18142690
2.19421009 25.20172690
2.21188561 25.22022690
2.22956111 25.23642690
2.24723663 25.25002690
2.26491213 25.26072690
2.28258763 25.26852690
2.30026315 25.27312690
2.31793865 25.27322690
2.31793865 25.27322690
2.35328964 25.26842690
2.38864069 25.25152690
2.42399169 25.22682690
2.45934268 25.19422690
2.49469373 25.11902690
2.53004472 25.03492690
2.56539577 25.02532690
2.60074677 25.09492690
2.63609781 25.22872690
2.67144881 25.40302690
2.70679985 25.59872690
2.74215085 25.80192690
2.77750184 26.00372690
2.81285289 26.19732690
2.84820389 26.37792690
2.88355493 26.54262690
2.91890593 26.69022690
2.95425697 26.82052690
2.98960797 26.93382690
3.02495902 27.02962690
3.06031001 27.10622690
3.09566101 27.16042690
3.13101205 27.18892690
3.16636305 27.28392690
3.20171409 27.36162690
3.23706509 27.41072690
3.27241614 27.44042690
3.30776713 27.46482690
3.34311818 27.50302690
3.37846917 27.57602690
3.41382017 27.70402690
3.44917122 27.90002690
3.48452221 28.16582690
3.51987326 28.49382690
3.55522425 28.87272690
3.59057530 29.09112690
3.62592629 29.26802690
3.66127734 29.78232690
3.69662834 30.31052690
3.73197933 30.47932690
3.76733038 30.48392690
3.80268137 30.52372690
3.83803242 30.61252690
3.87338342 30.76662690
3.90873446 30.99932690
3.94408546 31.31282690
3.97943650 31.68612690
4.01478750 31.95802690

0.00000000 31.95802690
0.03061489 31.98352690
0.06122975 32.06112690
0.09184464 32.19232690
0.12245953 32.37442690
0.15307439 32.60102690
0.18368928 32.08802690
0.21430417 31.53142690
0.24491903 30.98152690
0.27553392 30.56312690
0.30614881 30.58092690
0.33676367 30.60022690
0.36737856 30.61152690
0.39799345 30.60642690
0.42860831 30.57782690
0.45922320 30.52272690
0.48983808 30.44772690
0.52045294 30.37672690
0.55106783 30.34292690
0.58168272 30.13912690
0.61229758 29.93702690
0.64291247 29.74142690
0.67352736 29.55252690
0.70414222 29.37022690
0.73475711 29.19462690
0.76537200 29.02542690
0.79598686 28.86282690
0.82660175 28.70662690
0.85721664 28.55692690
0.88783150 28.41382690
0.91844639 28.27672690
0.94906128 28.14612690
0.97967614 28.02182690
1.01029103 27.90362690
1.04090592 27.79182690
1.07152078 27.75242690
1.10213567 27.72052690
1.13275056 27.68172690
1.16336542 27.63782690
1.19398031 27.58892690
1.22459520 27.53582690
1.25521006 27.47932690
1.28582495 27.42062690
1.31643984 27.36252690
1.34705470 27.30742690
1.37766959 27.25892690
1.40828447 27.22082690
1.43889933 27.19632690
1.46951422 27.18722690
1.46951422 27.18722690
1.48718972 27.24402690
1.50486525 27.31242690
1.52254074 27.34552690
1.54021627 27.34652690
1.55789176 27.32272690
1.57556729 27.27982690
1.59324278 27.22162690
1.61091831 27.15082690
1.62859381 27.06922690
1.64626930 26.97872690
1.66394483 26.90022690
1.68162032 27.04792690
1.69929585 27.20712690
1.71697135 27.37712690
1.73464687 27.55672690
1.75232237 27.74462690
1.76999789 27.93942690
1.78767339 28.13962690
1.80534888 28.12152690
1.82302441 27.90532690
1.84069991 27.68982690
1.85837543 27.47532690
1.87605093 27.26232690
1.89372645 27.05112690
1.91140195 26.84202690
1.92907747 26.63552690
1.94675297 26.43202690
1.96442847 26.23192690
1.98210399 26.03622690
1.99977949 25.84552690
2.01745501 25.66182690
2.03513051 25.48772690
2.05280603 25.32982690
2.07048153 25.20382690
2.08815705 25.13272690
2.10583255 25.11412690
2.12350805 25.12192690
2.14118357 25.15252690
2.15885907 25.18462690
2.17653459 25.21452690
2.19421009 25.24192690
2.21188561 25.26642690
2.22956111 25.28792690
2.24723663 25.30602690
2.26491213 25.32062690
2.28258763 25.33122690
2.30026315 25.33782690
2.31793865 25.33902690
2.31793865 25.33902690
2.35328964 25.33032690
2.38864069 25.30252690
2.42399169 25.25662690
2.45934268 25.19972690
2.49469373 25.18102690
2.53004472 25.18602690
2.56539577 25.23552690
2.60074677 25.34822690
2.63609781 25.52982690
2.67144881 25.76932690
2.70679985 26.05212690
2.74215085 26.36192690
2.77750184 26.68972690
2.81285289 27.02592690
2.84820389 27.36342690
2.88355493 27.69642690
2.91890593 28.02012690
2.95425697 28.33182690
2.98960797 28.63152690
3.02495902 28.91962690
3.06031001 29.19912690
3.09566101 29.47382690
3.13101205 29.75092690
3.16636305 30.03572690
3.20171409 30.33262690
3.23706509 30.36982690
3.27241614 30.22702690
3.30776713 30.08102690
3.34311818 29.93772690
3.37846917 29.79702690
3.41382017 29.66152690
3.44917122 29.53212690
3.48452221 29.40992690
3.51987326 29.29532690
3.55522425 29.18892690
3.59057530 29.29152690
3.62592629 29.74122690
3.66127734 30.21502690
3.69662834 30.50012690
3.73197933 30.85042690
3.76733038 31.40012690
3.80268137 31.95832690
3.83803242 32.52282690
3.87338342 32.47612690
3.90873446 32.26142690
3.94408546 32.09442690
3.97943650 31.99192690
4.01478750 31.95802690

0.00000000 32.48362690
0.03061489 32.71992690
0.06122975 32.83702690
0.09184464 32.94952690
0.12245953 33.08072690
0.15307439 32.64842690
0.18368928 32.86442690
0.21430417 33.07882690
0.24491903 32.79822690
0.27553392 32.52392690
0.30614881 32.25582690
0.33676367 31.99422690
0.36737856 31.73922690
0.39799345 31.49092690
0.42860831 31.24902690
0.45922320 31.01382690
0.48983808 30.78522690
0.52045294 30.56322690
0.55106783 30.34782690
0.58168272 30.34792690
0.61229758 30.36792690
0.64291247 30.38422690
0.67352736 30.24912690
0.70414222 29.97732690
0.73475711 29.73702690
0.76537200 29.53752690
0.79598686 29.38742690
0.82660175 29.29192690
0.85721664 29.24962690
0.88783150 29.25092690
0.91844639 29.28062690
0.94906128 29.32222690
0.97967614 29.36192690
1.01029103 29.38862690
1.04090592 29.29262690
1.07152078 29.14232690
1.10213567 28.98792690
1.13275056 28.83052690
1.16336542 28.67132690
1.19398031 28.51142690
1.22459520 28.35252690
1.25521006 28.19642690
1.28582495 28.04542690
1.31643984 27.90272690
1.34705470 27.77212690
1.37766959 27.65892690
1.40828447 27.56962690
1.43889933 27.51162690
1.46951422 27.49152690
1.46951422 27.49152690
1.48718972 27.49392690
1.50486525 27.50142690
1.52254074 27.51402690
1.54021627 27.53172690
1.55789176 27.55472690
1.57556729 27.58312690
1.59324278 27.61712690
1.61091831 27.65682690
1.62859381 27.70222690
1.64626930 27.75332690
1.66394483 27.80982690
1.68162032 27.87132690
1.69929585 27.93682690
1.71697135 28.00542690
1.73464687 28.07552690
1.75232237 28.14532690
1.76999789 28.21272690
1.78767339 28.27602690
1.80534888 28.33362690
1.82302441 28.38472690
1.84069991 28.42932690
1.85837543 28.46812690
1.87605093 28.50232690
1.89372645 28.53332690
1.91140195 28.56242690
1.92907747 28.59082690
1.94675297 28.61942690
1.96442847 28.64922690
1.98210399 28.68052690
1.99977949 28.71372690
2.01745501 28.74932690
2.03513051 28.78712690
2.05280603 28.82712690
2.07048153 28.86962690
2.08815705 28.91442690
2.10583255 28.96152690
2.12350805 29.01072690
2.14118357 29.06202690
2.15885907 29.11532690
2.17653459 29.17042690
2.19421009 29.22732690
2.21188561 29.28582690
2.22956111 29.34572690
2.24723663 29.40702690
2.26491213 29.46952690
2.28258763 29.53312690
2.30026315 29.59752690
2.31793865 29.66232690
2.31793865 29.66232690
2.35328964 29.54072690
2.38864069 29.44032690
2.42399169 29.36362690
2.45934268 29.31132690
2.49469373 29.28262690
2.53004472 29.27512690
2.56539577 29.28612690
2.60074677 29.31182690
2.63609781 29.34952690
2.67144881 29.39532690
2.70679985 29.44692690
2.74215085 29.50142690
2.77750184 29.55762690
2.81285289 29.61442690
2.84820389 29.67142690
2.88355493 29.72902690
2.91890593 29.78802690
2.95425697 29.85032690
2.98960797 29.91772690
3.02495902 29.99262690
3.06031001 30.07732690
3.09566101 30.17382690
3.13101205 30.28312690
3.16636305 30.40472690
3.20171409 30.50302690
3.23706509 30.64502690
3.27241614 30.79382690
3.30776713 30.89592690
3.34311818 30.96162690
3.37846917 30.98502690
3.41382017 30.96992690
3.44917122 30.92662690
3.48452221 30.86582690
3.51987326 30.79632690
3.55522425 30.72462690
3.59057530 30.65542690
3.62592629 30.59252690
3.66127734 30.53942690
3.69662834 30.70802690
3.73197933 31.21602690
3.76733038 31.73552690
3.80268137 32.26322690
3.83803242 32.70872690
3.87338342 33.09082690
3.90873446 33.07192690
3.94408546 32.90582690
3.97943650 32.75792690
4.01478750 32.48362690

0.00000000 32.74472690
